customerID,tenure,MonthlyCharges,TotalCharges,Churn,Partner,MultipleLines,StreamingMovies,DeviceProtection,SeniorCitizen,StreamingTV,PaperlessBilling,OnlineSecurity,InternetService,TechSupport,PaymentMethod,PhoneService,Dependents,OnlineBackup,Contract,gender
4013-TLDHQ,0.2638888888888889,0.5970149253731343,0.17167349852616068,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5743-KHMNA,0.986111111111111,0.072636815920398,0.21855425571112752,0,1,2,2,2,0,2,1,2,2,2,2,1,0,2,2,1
4194-FJARJ,0.75,0.41542288557213924,0.3769747144436257,0,0,2,0,0,0,0,1,1,0,1,2,1,1,1,2,0
5325-UWTWJ,0.4305555555555555,0.7194029850746269,0.3373422531319087,0,0,2,0,0,0,0,0,1,1,1,3,1,0,0,0,1
3969-GYXEL,0.15277777777777776,0.5786069651741294,0.09657102063375093,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
9208-OLGAQ,0.25,0.663681592039801,0.16622720154753134,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0
3244-CQPHU,1.0,0.9139303482587063,0.8919836956521741,0,1,2,1,0,1,1,0,1,1,1,2,1,0,0,2,0
2674-MLXMN,0.986111111111111,0.8099502487562189,0.8003811256448048,0,1,2,1,0,1,1,0,0,1,0,3,1,0,0,0,0
9708-HPXWZ,0.06944444444444445,0.27014925373134324,0.024727109432571854,0,1,0,0,1,1,1,1,0,0,1,3,0,0,1,0,1
6992-TKNYO,0.5277777777777778,0.5049751243781094,0.30737034819454684,0,0,2,1,1,0,0,1,0,0,1,3,1,0,1,1,1
4468-YDOVK,0.06944444444444445,0.3024875621890547,0.027081798084008846,0,1,1,0,0,0,0,0,0,0,1,2,1,1,1,0,1
3754-DXMRT,0.027777777777777776,0.2577114427860696,0.010668063743551955,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5792-JALQC,0.7222222222222222,0.41393034825870645,0.3573196849668387,0,1,2,0,1,1,0,1,1,0,0,2,1,0,1,2,0
7130-VTEWQ,0.1111111111111111,0.572139303482587,0.0698058677229182,1,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2200-DSAAL,0.9444444444444444,0.6208955223880598,0.6137389462048637,0,1,2,1,1,0,1,0,0,0,0,0,1,0,0,2,0
4302-ZYFEL,0.9583333333333333,0.02288557213930348,0.16155812453942522,0,0,1,2,2,0,2,0,2,2,2,3,1,1,2,1,1
9351-LZYGF,0.5833333333333333,0.4791044776119403,0.31408898305084754,0,0,2,0,0,0,0,0,1,0,1,3,1,0,0,0,0
4366-CTOUZ,0.6944444444444444,0.8154228855721393,0.5801457719233604,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,2,0
6121-VZNQB,0.013888888888888888,0.008457711442786064,0.0021992446573323512,1,1,1,2,2,0,2,0,2,2,2,1,1,0,2,0,0
7903-CMPEY,0.013888888888888888,0.617412935323383,0.009246039056742816,1,0,2,0,0,1,0,0,1,1,0,0,1,0,1,0,1
1518-OMDIK,0.4583333333333333,0.2616915422885572,0.16840917464996316,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,1
6671-NGWON,0.09722222222222221,0.020895522388059695,0.01734064112011791,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,0,0
0595-ITUDF,0.8888888888888888,0.7318407960199005,0.6863140198968314,0,0,2,0,1,0,0,0,1,1,0,0,1,1,0,0,1
6996-KNSML,0.013888888888888888,0.5636815920398011,0.008624263080324247,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1955-IBMMB,0.8194444444444444,0.019402985074626844,0.1372858327192336,0,1,1,2,2,0,2,0,2,2,2,2,1,0,2,2,1
0096-BXERS,0.08333333333333333,0.31940298507462683,0.03621845062638173,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3806-YAZOV,0.041666666666666664,0.00547263681592039,0.006448047162859249,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,0,0
7998-ZLXWN,0.20833333333333331,0.021890547263681587,0.03808953574060428,0,0,1,2,2,0,2,1,2,2,2,3,1,0,2,0,0
6253-WRFHY,0.18055555555555555,0.4626865671641791,0.10102132461311719,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1
9133-AYJZG,0.3194444444444444,0.800497512437811,0.2589696941783346,0,1,2,1,0,0,1,0,0,1,0,3,1,0,0,0,0
2675-OTVVJ,0.4305555555555555,0.708457711442786,0.3232832074428888,0,0,2,0,0,1,1,1,1,1,0,0,1,0,1,0,1
8680-CGLTP,0.40277777777777773,0.4029850746268656,0.19530674281503319,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1
8430-TWCBX,0.6805555555555555,0.024378109452736302,0.11883405490051585,0,0,1,2,2,0,2,1,2,2,2,3,1,0,2,1,0
5018-GWURO,0.7777777777777777,0.6701492537313432,0.5645265291083273,0,0,2,0,0,0,1,0,0,1,0,2,1,0,1,0,0
6741-QRLUP,0.875,0.617412935323383,0.5751830784819456,0,1,2,1,1,0,0,0,1,0,1,3,1,0,0,2,0
4737-HOBAX,0.875,0.6124378109452736,0.5796391396462787,0,0,2,1,1,0,1,1,0,0,1,3,1,0,1,2,1
0537-QYZZN,0.3333333333333333,0.6129353233830845,0.21390820744288874,0,0,2,0,0,1,0,0,1,1,0,0,1,1,1,0,1
3340-QBBFM,0.5,0.3567164179104477,0.2294641212232867,0,0,1,0,1,1,0,1,0,0,1,3,1,0,1,1,1
1704-NRWYE,0.125,0.6228855721393034,0.0865477616064849,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
2592-SEIFQ,0.041666666666666664,0.06467661691542287,0.007708870670596907,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
8200-KLNYW,0.29166666666666663,0.6233830845771144,0.1974656871775977,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0
3372-CDXFJ,0.18055555555555555,0.062189054726368154,0.039563375092114966,0,0,2,2,2,0,2,1,2,2,2,2,1,1,2,1,1
4781-ZXYGU,0.013888888888888888,0.018905472636815884,0.002320145541635962,0,0,1,2,2,0,2,0,2,2,2,2,1,1,2,0,1
7632-YUTXB,0.3472222222222222,0.01791044776119402,0.05988623802505528,0,0,1,2,2,0,2,1,2,2,2,1,1,1,2,1,0
2718-YSKCS,0.986111111111111,0.013432835820895522,0.15975612564480474,0,0,1,2,2,0,2,0,2,2,2,2,1,1,2,2,1
9896-UYMIE,0.9166666666666666,0.9557213930348257,0.8501865327929257,0,1,2,1,1,0,1,0,1,1,1,2,1,0,0,1,1
0853-NWIFK,0.625,0.8164179104477611,0.5162985906411202,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
8212-CRQXP,0.3055555555555555,0.6144278606965173,0.1964869657332351,0,0,1,0,0,0,1,0,0,1,0,3,1,0,1,0,0
6980-CDGFC,0.9305555555555555,0.025870646766169153,0.15284174649963156,0,0,1,2,2,0,2,0,2,2,2,2,1,0,2,1,0
7691-XVTZH,0.9444444444444444,0.7134328358208956,0.6879030029476788,0,0,2,0,1,0,1,0,0,1,0,2,1,0,1,2,0
2520-SGTTA,0.0,0.01741293532338306,0.0,0,0,1,2,2,0,2,1,2,2,2,1,1,1,2,2,0
7481-ATQQS,0.6805555555555555,0.7223880597014924,0.5199716746499633,1,1,2,1,1,1,0,0,0,1,0,3,1,0,1,0,0
2277-VWCNI,0.05555555555555555,0.3034825870646766,0.020708594325718498,0,1,2,0,0,1,0,1,0,0,0,1,1,0,1,0,0
1088-CNNKB,0.875,0.6144278606965173,0.5803472733971997,0,0,2,1,1,0,0,1,1,0,1,3,1,0,0,1,1
8642-GVWRF,0.027777777777777776,0.6114427860696517,0.01899871039056743,1,0,1,0,1,0,0,1,0,1,0,2,1,0,0,0,0
1930-BZLHI,0.29166666666666663,0.020895522388059695,0.04867124170965365,0,1,1,2,2,0,2,0,2,2,2,1,1,0,2,1,1
3400-ESFUW,0.7638888888888888,0.3910447761194029,0.35077376565954316,1,0,1,0,0,0,0,1,1,0,1,2,1,1,0,2,1
5868-YTYKS,0.013888888888888888,0.019900497512437804,0.002331659911569639,0,1,1,2,2,0,2,0,2,2,2,1,1,1,2,0,1
3525-DVKFN,0.2361111111111111,0.011442786069651711,0.041227201547531324,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,2,0
1482-OXZSY,0.41666666666666663,0.8174129353233831,0.3380906871775977,0,1,2,1,0,0,1,0,1,1,0,2,1,0,1,0,1
0377-JBKKT,0.3055555555555555,0.3950248756218906,0.146439756816507,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1
5778-BVOFB,0.125,0.4104477611940298,0.061031917833456156,0,1,1,0,0,0,1,0,0,0,1,2,1,0,1,0,0
3373-YZZYM,0.013888888888888888,0.009452736318407956,0.002210759027266028,0,0,1,2,2,0,2,1,2,2,2,1,1,1,2,0,1
2057-ZBLPD,0.29166666666666663,0.6791044776119403,0.2082604089904201,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0228-MAUWC,0.2638888888888889,0.41094527363184075,0.13179347826086957,0,1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1
5502-RLUYV,0.9583333333333333,0.8527363184079603,0.8574636145910096,1,0,2,1,1,0,1,0,0,1,0,0,1,1,0,0,0
0023-HGHWL,0.013888888888888888,0.0681592039800995,0.002890106853352985,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
7663-YJHSN,1.0,0.8527363184079603,0.8701294215180546,0,0,2,0,1,0,1,0,1,1,1,2,1,0,0,2,0
4915-BFSXL,0.9722222222222222,0.5044776119402985,0.5594486919675756,0,0,2,0,1,0,1,1,1,0,0,3,1,1,1,2,1
3086-RUCRN,0.9166666666666666,0.8442786069651741,0.7593726971260134,0,1,2,1,1,0,0,0,1,1,1,2,1,0,0,0,0
5215-LNLDJ,0.09722222222222221,0.06417910447761191,0.017162168386145912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7576-JMYWV,0.6388888888888888,0.9149253731343284,0.5725059874723656,0,0,2,1,0,1,1,0,1,1,1,0,1,1,0,0,0
9039-RBEEE,0.5416666666666666,0.3054726368159204,0.21656802689756818,1,1,0,0,0,0,1,0,1,0,1,3,0,0,0,0,1
0257-KXZGU,0.4444444444444444,0.4398009950248757,0.2355321941783346,0,0,2,0,1,0,0,1,0,0,0,2,1,1,0,0,0
1307-ATKGB,0.3333333333333333,0.7094527363184079,0.25183654200442157,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1
8417-FMLZI,0.08333333333333333,0.6497512437810945,0.05498687361827562,1,0,1,1,0,0,0,0,0,1,0,3,1,1,0,0,1
3714-XPXBW,0.5138888888888888,0.6034825870646766,0.3427770357406043,0,1,2,0,1,0,1,0,1,0,1,3,1,0,0,0,0
1850-AKQEP,0.1111111111111111,0.020895522388059695,0.02057617907148121,0,1,1,2,2,0,2,1,2,2,2,1,1,1,2,0,1
2824-DXNKN,1.0,0.5293532338308458,0.5786949613117172,0,0,2,0,1,0,1,0,1,0,0,2,1,1,1,2,0
5227-JSCFE,0.986111111111111,0.2796019900497512,0.38612288135593226,0,0,0,0,1,1,0,1,1,0,1,3,0,0,0,2,1
0848-ZGQIJ,0.2222222222222222,0.7601990049751244,0.16824221628592487,0,0,1,1,0,0,1,0,0,1,0,2,1,0,0,0,0
3621-CHYVB,0.7916666666666666,0.31492537313432833,0.3203758290346353,0,0,0,1,1,0,0,0,1,0,1,2,0,0,1,0,0
8042-RNLKO,0.9166666666666666,0.07164179104477608,0.19564641672807667,0,1,2,2,2,0,2,1,2,2,2,2,1,0,2,1,1
1792-UXAFY,0.2361111111111111,0.7054726368159204,0.17235860353721447,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0
5372-FBKBN,0.29166666666666663,0.02487562189054726,0.052067980840088436,0,1,1,2,2,0,2,1,2,2,2,1,1,1,2,0,0
0420-TXVSG,0.9166666666666666,0.4761194029850746,0.5099081153279293,0,0,2,0,1,0,0,0,1,0,0,3,1,0,0,2,1
6217-TOWGS,0.2361111111111111,0.5686567164179105,0.15228329955784822,0,0,2,1,0,0,1,0,0,0,0,2,1,0,0,0,0
0515-YPMCW,0.013888888888888888,0.5194029850746269,0.00811187361827561,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1
0378-XSZPU,0.8055555555555555,0.41840796019900495,0.41034911569638916,1,0,1,0,1,0,0,1,1,0,0,3,1,0,0,1,1
1045-LTCYT,0.1111111111111111,0.027860696517412936,0.01609133198231393,0,0,1,2,2,0,2,1,2,2,2,3,1,1,2,0,0
1544-JJMYL,0.375,0.508457711442786,0.22191645173176128,0,1,1,0,1,0,1,1,1,0,1,3,1,0,1,1,1
4636-JGAAI,0.4722222222222222,0.7024875621890546,0.3454598839351511,0,0,2,1,0,0,0,1,0,1,0,1,1,0,0,0,1
6874-SGLHU,0.41666666666666663,0.7835820895522387,0.3478836588061902,0,1,1,1,0,0,1,0,0,1,0,2,1,0,0,1,1
5951-AOFIH,0.4583333333333333,0.4791044776119403,0.25854366249078853,0,1,1,0,1,0,1,0,0,0,0,3,1,0,0,0,1
4729-XKASR,0.013888888888888888,0.06467661691542287,0.0028498065585851147,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
3059-NGMXB,0.19444444444444442,0.5069651741293533,0.10877049557848195,0,0,2,1,0,0,0,1,1,0,0,1,1,1,0,0,1
8652-YHIYU,0.2222222222222222,0.6094527363184079,0.14556466470154755,0,1,2,0,0,0,0,0,0,1,1,3,1,1,1,1,0
5278-PNYOX,0.6805555555555555,0.8199004975124379,0.566247927413412,0,1,1,1,1,0,1,1,0,1,1,3,1,0,1,2,0
5449-FIBXJ,0.2638888888888889,0.8462686567164178,0.23174972365512164,1,0,2,1,1,0,1,1,0,1,1,0,1,1,1,0,1
3486-HOOGQ,0.9722222222222222,0.6114427860696517,0.6613048084008845,0,0,2,0,1,0,1,1,1,0,1,2,1,1,0,2,0
5061-PBXFW,0.4444444444444444,0.4293532338308458,0.21470269896831248,0,0,1,0,0,0,0,1,1,0,1,2,1,1,0,0,0
8630-FJLIB,0.25,0.5129353233830846,0.1406653002947679,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3891-NLXJB,0.5138888888888888,0.22189054726368157,0.16014761422254975,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1
4749-OJKQU,0.05555555555555555,0.5711442786069653,0.03481369749447311,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0577-WHMEV,0.2222222222222222,0.7208955223880598,0.15831107221812826,0,0,2,0,1,0,0,1,1,1,0,0,1,0,0,0,0
5453-AXEPF,0.2361111111111111,0.6194029850746269,0.15393561164333092,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,1
3639-XJHKQ,0.2638888888888889,0.42139303482587065,0.1494334929992631,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
3716-LRGXK,0.8333333333333333,0.8248756218905472,0.6986228813559323,0,0,2,1,1,0,1,1,0,1,0,3,1,0,1,2,1
2263-SFSQZ,0.7083333333333333,0.06666666666666665,0.14073438651436995,0,0,2,2,2,0,2,0,2,2,2,1,1,1,2,2,1
9950-MTGYX,0.38888888888888884,0.020398009950248763,0.05618436809137805,0,0,1,2,2,0,2,0,2,2,2,3,1,1,2,2,1
3397-AVTKU,0.5972222222222222,0.41542288557213924,0.29344947494473106,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1
4825-FUREZ,0.5833333333333333,0.019900497512437804,0.09620256079587326,0,0,1,2,2,0,2,1,2,2,2,0,1,0,2,2,1
9837-BMCLM,0.041666666666666664,0.599502487562189,0.027870532424465737,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
2672-OJQZP,0.013888888888888888,0.26368159203980096,0.005152680545320561,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0
0137-UDEUO,0.041666666666666664,0.015920398009950265,0.007340410832719235,1,1,1,2,2,0,2,1,2,2,2,1,1,0,2,0,0
3134-DSHVC,0.875,0.7935323383084577,0.7160153371407517,0,1,2,0,1,0,1,1,1,1,0,3,1,0,0,2,0
6161-UUUTA,0.041666666666666664,0.6134328358208956,0.030040991156963893,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1
7821-DPRQE,0.9444444444444444,0.8900497512437812,0.8429555084745763,0,0,2,1,0,0,1,0,1,1,1,0,1,0,0,0,1
6543-XRMYR,0.41666666666666663,0.8104477611940298,0.3416716562269713,1,1,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0
2001-EWBQU,0.8333333333333333,0.8601990049751244,0.7292971628592485,0,1,2,1,1,0,1,1,0,1,0,0,1,0,0,2,0
4925-LMHOK,0.20833333333333331,0.4014925373134328,0.10820053426676494,1,1,2,0,0,0,0,0,0,0,1,3,1,0,0,0,1
1608-GMEWB,0.625,0.7527363184079602,0.4836323231392779,0,1,2,1,0,1,1,0,0,1,0,2,1,0,1,0,1
6695-AMZUF,0.9722222222222222,0.6786069651741293,0.6851280397936625,0,0,1,1,1,0,1,1,1,0,1,3,1,0,0,2,0
1455-UGQVH,0.1388888888888889,0.7985074626865671,0.11949037398673547,1,0,2,1,1,0,1,0,0,1,0,0,1,0,1,0,1
8410-BGQXN,0.05555555555555555,0.011442786069651711,0.010754421518054533,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,0,1
8280-MQRQN,0.013888888888888888,0.3203980099502488,0.0058089996315401635,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1619-YWUBB,0.9444444444444444,0.06666666666666665,0.1859455600589536,0,0,2,2,2,0,2,0,2,2,2,3,1,0,2,2,0
7611-YKYTC,0.3055555555555555,0.5646766169154228,0.18123042557111277,0,0,1,0,0,0,0,1,1,1,0,2,1,1,1,0,1
2037-SGXHH,0.5277777777777778,0.7601990049751244,0.4173153095062639,1,0,2,0,1,0,1,0,0,1,0,0,1,1,0,0,1
3178-FESZO,0.013888888888888888,0.8159203980099502,0.011543155858511425,1,1,2,1,0,0,1,0,0,1,0,3,1,0,0,0,0
0365-GXEZS,0.25,0.5965174129353233,0.16911730840088432,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
0082-OQIQY,0.40277777777777773,0.7557213930348259,0.30024871039056744,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1
6087-MVHJH,0.2222222222222222,0.6985074626865672,0.16374585482682388,1,1,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0
4603-JANFB,0.013888888888888888,0.5134328358208955,0.008042787398673545,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
3018-TFTSU,0.16666666666666666,0.6313432835820896,0.0988623802505527,1,1,1,0,1,0,0,1,1,1,0,2,1,0,1,0,1
3606-SBKRY,0.4305555555555555,0.31641791044776113,0.17540991156963895,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1
4806-KEXQR,0.05555555555555555,0.6134328358208956,0.03734110169491526,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0667-NSRGI,0.6666666666666666,0.5104477611940298,0.3955876934414149,0,0,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0
7083-YNSKY,0.20833333333333331,0.07114427860696515,0.04601142225497422,1,1,2,2,2,0,2,0,2,2,2,3,1,0,2,0,0
6893-ODYYE,0.6944444444444444,0.7149253731343282,0.5238405029476788,0,1,1,0,1,0,0,0,1,1,1,3,1,0,0,1,1
8242-JSVBO,0.09722222222222221,0.2626865671641791,0.03713384303610907,0,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1
2479-BRAMR,0.5694444444444444,0.6517412935323383,0.376928656963891,1,0,2,0,1,1,0,0,1,1,0,2,1,0,1,0,1
9541-ZPSEA,0.9444444444444444,0.617910447761194,0.6189146554900516,0,0,1,0,1,0,0,1,1,1,0,3,1,1,1,2,1
2665-NPTGL,0.3611111111111111,0.7945273631840796,0.2890912859248342,0,0,2,1,1,1,1,0,0,1,0,2,1,0,1,0,0
1139-WUOAH,0.7916666666666666,0.34925373134328364,0.35579978813559326,0,1,0,1,1,0,1,1,0,0,1,3,0,0,1,2,1
4693-VWVBO,0.041666666666666664,0.012935323383084563,0.007029522844509949,0,1,1,2,2,0,2,1,2,2,2,0,1,0,2,0,0
7434-SHXLS,0.013888888888888888,0.026368159203980085,0.002406503316138541,1,1,1,2,2,0,2,1,2,2,2,1,1,0,2,0,0
6937-GCDGQ,0.2638888888888889,0.3054726368159204,0.11003131908621962,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,1,1
0988-JRWWP,0.041666666666666664,0.3577114427860697,0.016166175386882833,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5075-JSDKI,0.8194444444444444,0.061691542288557194,0.1719210574797347,0,1,2,2,2,0,2,1,2,2,2,0,1,0,2,2,0
7908-QCBCA,0.013888888888888888,0.5089552238805971,0.007990972733971998,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
8644-XYTSV,0.5833333333333333,0.217910447761194,0.1872294123065586,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,1
6711-FLDFB,0.09722222222222221,0.5636815920398011,0.06231001289609433,1,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3873-WOSBC,0.9305555555555555,0.07313432835820893,0.2055199889462049,0,0,2,2,2,0,2,1,2,2,2,3,1,0,2,2,1
7465-ZZRVX,0.013888888888888888,0.5184079601990049,0.008100359248341932,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
7975-JMZNT,0.9166666666666666,0.7308457711442786,0.6996016028002948,0,0,2,1,1,0,1,1,1,0,1,2,1,0,0,2,1
7251-XFOIL,0.8472222222222222,0.7059701492537314,0.6333594325718498,0,1,2,1,1,0,0,1,0,1,0,1,1,0,1,0,0
4116-IQRFR,0.05555555555555555,0.05820895522388059,0.008417004421518055,0,0,2,2,2,0,2,1,2,2,2,3,1,1,2,1,1
3714-JTVOV,0.5833333333333333,0.5562189054726369,0.3718450626381725,1,0,1,0,0,1,0,0,1,1,0,3,1,0,1,0,0
8259-DZLIZ,0.8888888888888888,0.35422885572139307,0.3914713061901253,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,1,0
0442-ZXKVS,0.75,0.9686567164179104,0.7404948876197496,0,0,2,1,1,1,1,0,1,1,1,2,1,0,0,1,0
7853-WNZSY,0.013888888888888888,0.014925373134328346,0.0022740880619012533,0,1,1,2,2,0,2,0,2,2,2,3,1,0,2,0,1
3120-FAZKD,0.75,0.057711442786069655,0.14173037951363304,0,0,2,2,2,0,2,0,2,2,2,2,1,1,2,2,1
8606-OEGQZ,0.25,0.07014925373134329,0.052350082903463525,0,1,2,2,2,0,2,1,2,2,2,3,1,1,2,2,0
0225-ZORZP,0.041666666666666664,0.6572139303482587,0.027064526529108332,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1
4702-IOQDC,0.013888888888888888,0.5159203980099502,0.008071573323507738,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9489-JMTTN,1.0,0.7114427860696517,0.7594763264554164,0,0,2,1,1,0,1,1,1,0,1,3,1,1,0,2,0
0575-CUQOV,0.8333333333333333,0.7930348258706468,0.6755480840088431,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1
0967-BMLBD,0.15277777777777776,0.01741293532338306,0.022608465364775242,0,0,1,2,2,0,2,0,2,2,2,1,1,1,2,1,0
6178-KFNHS,0.16666666666666666,0.5975124378109452,0.10469440862196022,1,1,2,0,0,0,0,0,1,1,0,0,1,1,1,0,0
2830-LEWOA,0.8472222222222222,0.8522388059701492,0.7425789885777451,0,0,1,1,1,0,1,1,0,1,1,3,1,1,0,1,1
5006-MXVRN,0.5416666666666666,0.024378109452736302,0.08779131355932206,0,1,1,2,2,0,2,1,2,2,2,3,1,0,2,2,0
1264-BYWMS,0.7638888888888888,0.781592039800995,0.608413550110538,1,1,2,1,0,0,1,0,0,1,0,0,1,0,1,0,1
9658-WYUFB,0.2361111111111111,0.7577114427860697,0.18624493367722922,1,1,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0
8327-WKMIE,0.5138888888888888,0.018905472636815884,0.09047416175386884,0,1,1,2,2,0,2,1,2,2,2,3,1,0,2,1,1
6917-FIJHC,1.0,0.0771144278606965,0.20449521002210763,0,0,2,2,2,0,2,0,2,2,2,1,1,0,2,2,0
5329-KRDTM,1.0,0.5880597014925373,0.6213441875460576,0,0,2,0,1,1,1,1,0,0,1,3,1,0,0,2,1
7797-EJMDP,0.1111111111111111,0.47562189054726367,0.06615005526897569,0,1,1,1,0,0,0,1,1,0,1,2,1,0,1,0,0
3530-VWVGU,0.3055555555555555,0.01641791044776117,0.04609202284450996,0,0,1,2,2,0,2,1,2,2,2,1,1,1,2,0,0
2013-SGDXK,0.013888888888888888,0.6572139303482587,0.009706613854089906,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
6368-NWMCE,0.5277777777777778,0.49651741293532337,0.3058562085482683,0,1,2,1,0,0,0,1,0,0,1,3,1,0,0,0,0
3633-CDBUW,0.2361111111111111,0.6228855721393034,0.16649203205600593,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
0707-HOVVN,0.9722222222222222,0.5696517412935324,0.6002038043478262,0,1,2,0,1,1,1,0,0,0,1,2,1,0,0,2,0
8580-QVLOC,1.0,0.7383084577114428,0.7415542096536478,1,0,2,1,1,1,1,1,1,0,1,3,1,1,0,2,0
3956-MGXOG,0.38888888888888884,0.6203980099502486,0.258491847826087,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
9274-UARKJ,0.20833333333333331,0.6462686567164179,0.13011238025055272,0,1,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0
4077-HWUYD,1.0,0.68955223880597,0.7441910003684599,0,0,2,1,1,0,1,0,1,0,1,2,1,1,0,2,1
2012-NWRPA,0.15277777777777776,0.8089552238805969,0.13025055268975683,1,0,2,1,1,1,1,0,0,1,0,0,1,0,1,0,0
8808-ELEHO,0.1111111111111111,0.6268656716417911,0.06746845062638174,1,1,2,0,1,1,0,0,0,1,0,0,1,0,1,0,1
0103-CSITQ,0.7916666666666666,0.9069651741293533,0.7199590088430362,0,0,2,1,1,0,1,0,0,1,1,2,1,0,0,1,0
3506-LCJDC,0.013888888888888888,0.01691542288557213,0.0022971168017686073,1,0,1,2,2,0,2,1,2,2,2,2,1,1,2,0,1
8671-KKKOS,0.6388888888888888,0.2716417910447761,0.23744357958732504,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
7305-ZWMAJ,0.41666666666666663,0.024378109452736302,0.06760086588061902,0,0,1,2,2,0,2,1,2,2,2,3,1,0,2,1,1
9518-XXBXE,0.1388888888888889,0.5676616915422885,0.08295527818717761,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1
3934-HXCFZ,0.3194444444444444,0.8059701492537313,0.25175018422991896,1,0,2,0,1,0,1,0,1,1,0,0,1,0,0,0,1
6578-KRMAW,0.4444444444444444,0.7477611940298508,0.34304762343404577,0,1,1,1,1,0,0,0,1,1,0,3,1,0,0,0,1
4860-IJUDE,0.18055555555555555,0.5522388059701492,0.11015221997052323,0,1,1,0,0,0,0,0,1,1,0,3,1,0,1,0,1
7666-WKRON,0.5416666666666666,0.618905472636816,0.3686383106116434,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,2,0
9688-YGXVR,0.611111111111111,0.6955223880597016,0.4574889462048637,0,1,1,0,1,0,1,0,0,1,0,3,1,0,0,0,0
0423-UDIJQ,0.125,0.3079601990049751,0.05157286293294031,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1
